0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,label
0.4388015866279602,0.9610756635665894,-0.5644029378890991,0.9991288781166077,0.4435064196586609,0.950882613658905,-0.5700872540473938,0.9994221925735474,0.4470377564430237,0.9513294696807861,-0.5700727105140686,0.9992347955703735,0.4505695402622223,0.9517221450805664,-0.5701693296432495,0.9988822340965271,0.43300285935401917,0.9473666548728943,-0.5714273452758789,0.999685525894165,0.429726779460907,0.9457606077194214,-0.5715487599372864,0.9996731281280518,0.42641371488571167,0.9441548585891724,-0.5715946555137634,0.9996296167373657,0.45971259474754333,0.9387728571891785,-0.48200374841690063,0.9987409710884094,0.4214654564857483,0.9274537563323975,-0.48822689056396484,0.999714195728302,0.44581732153892517,0.9576691389083862,-0.5188482999801636,0.9967393279075623,0.43526068329811096,0.9550856947898865,-0.521151065826416,0.9982256293296814,0.5042770504951477,0.9152043461799622,-0.3151121139526367,0.9985490441322327,0.38484641909599304,0.8790614008903503,-0.3374272584915161,0.9992592930793762,0.5079590082168579,0.8938552141189575,-0.12226848304271698,0.24597236514091492,0.35513371229171753,0.8556137681007385,-0.16853635013103485,0.7591801285743713,0.4899921417236328,0.9174570441246033,0.0036068647168576717,0.11378394812345505,0.36702093482017517,0.8741248250007629,-0.05444760248064995,0.5719790458679199,0.49648481607437134,0.9219424724578857,0.005393576342612505,0.1755256950855255,0.362289160490036,0.8699585199356079,-0.05636227875947952,0.6592036485671997,0.48458489775657654,0.9137480854988098,-0.013022656552493572,0.1749587059020996,0.3718566298484802,0.8686877489089966,-0.07202231138944626,0.6416299939155579,0.4780760705471039,0.9112275838851929,0.0005303897778503597,0.13825513422489166,0.3775770962238312,0.8699537515640259,-0.05590256303548813,0.5545250773429871,0.4703578054904938,0.7277734279632568,-0.01059492863714695,0.9995421171188354,0.41923919320106506,0.7209768295288086,0.010576448403298855,0.9993823766708374,0.4754660725593567,0.8041843175888062,0.2204711139202118,0.26190894842147827,0.4045748710632324,0.7930386662483215,0.26767927408218384,0.05322951078414917,0.46010369062423706,0.7664295434951782,0.5783237814903259,0.16315585374832153,0.40407872200012207,0.7722011208534241,0.6106678247451782,0.09628671407699585,0.4554566740989685,0.7528022527694702,0.6186992526054382,0.19969984889030457,0.40233904123306274,0.7629541754722595,0.649318516254425,0.08916427940130234,0.46081751585006714,0.7953978776931763,0.6394444108009338,0.052183669060468674,0.4081605076789856,0.7968030571937561,0.6658279895782471,0.02968284673988819,neutral
0.44009050726890564,0.9538070559501648,-0.5734580755233765,0.9992063045501709,0.4443463385105133,0.9362636208534241,-0.57767254114151,0.9994766712188721,0.4479300379753113,0.9361225366592407,-0.5776636600494385,0.9993062019348145,0.45152583718299866,0.9357432723045349,-0.5778364539146423,0.9989871382713318,0.43379276990890503,0.9339630007743835,-0.5767663717269897,0.9997148513793945,0.43043747544288635,0.932460606098175,-0.5769226551055908,0.9997032880783081,0.4270591735839844,0.9308780431747437,-0.5769234299659729,0.9996638894081116,0.4599437117576599,0.9193759560585022,-0.4894191324710846,0.9988518953323364,0.42155948281288147,0.9133391380310059,-0.48772963881492615,0.9997401237487793,0.44689932465553284,0.9526359438896179,-0.5287071466445923,0.9970424771308899,0.4357967972755432,0.9509849548339844,-0.5274460315704346,0.9983866214752197,0.506576418876648,0.9051340818405151,-0.29749923944473267,0.998630166053772,0.38142916560173035,0.8802779316902161,-0.3098742663860321,0.9992416501045227,0.5082487463951111,0.9192354083061218,-0.09180297702550888,0.2336757928133011,0.36099231243133545,0.8838602900505066,-0.07382877171039581,0.7386376261711121,0.49251312017440796,0.95306396484375,0.050099827349185944,0.12519614398479462,0.38005542755126953,0.9260948300361633,0.10011103004217148,0.5707823038101196,0.49680858850479126,0.9642729759216309,0.05448102205991745,0.18303285539150238,0.3754642903804779,0.9359989762306213,0.11144374310970306,0.6556842923164368,0.485870897769928,0.9514764547348022,0.03115611895918846,0.18523098528385162,0.38814085721969604,0.9290374517440796,0.08373630046844482,0.6419125199317932,0.4802796244621277,0.9472828507423401,0.04489454999566078,0.15056219696998596,0.3952702581882477,0.9203029870986938,0.096671923995018,0.5607799887657166,0.4720762372016907,0.7195999026298523,-0.002110822591930628,0.9995871782302856,0.4117518961429596,0.7209497094154358,0.002049366943538189,0.9994432926177979,0.516851544380188,0.842235803604126,0.0800492912530899,0.2776171863079071,0.3999952971935272,0.8706662654876709,0.0769403800368309,0.08651638776063919,0.48067575693130493,0.7794532775878906,0.4053981900215149,0.1536923497915268,0.4052029252052307,0.7992774248123169,0.3773178458213806,0.09897128492593765,0.46893343329429626,0.7768996953964233,0.44691410660743713,0.18735820055007935,0.40443864464759827,0.7864904403686523,0.41571253538131714,0.0919613465666771,0.4876120984554291,0.7729082107543945,0.5183364748954773,0.06049031391739845,0.41088446974754333,0.7989198565483093,0.47839778661727905,0.04459657147526741,neutral
0.44108015298843384,0.9484012126922607,-0.5725681781768799,0.9992796182632446,0.4491775631904602,0.937341570854187,-0.575147271156311,0.9995264410972595,0.449535995721817,0.9324608445167542,-0.5751363039016724,0.9993717074394226,0.4532442092895508,0.932549774646759,-0.5753268003463745,0.9990826845169067,0.4360384941101074,0.9355986714363098,-0.573602020740509,0.9997417330741882,0.4313931465148926,0.9272504448890686,-0.5737633109092712,0.9997310638427734,0.4279472231864929,0.9254973530769348,-0.5737453103065491,0.9996954798698425,0.46201691031455994,0.9175917506217957,-0.482869952917099,0.9989592432975769,0.4221572279930115,0.9082338213920593,-0.4768454134464264,0.999764621257782,0.4479684829711914,0.947801947593689,-0.5263665318489075,0.9973211884498596,0.4364590644836426,0.9452552199363708,-0.5236475467681885,0.998536229133606,0.5146440863609314,0.9038696885108948,-0.27653974294662476,0.9986833333969116,0.38192397356033325,0.8736234903335571,-0.30317211151123047,0.9992495775222778,0.5232104063034058,0.915713906288147,-0.06954656541347504,0.21931038796901703,0.3612319827079773,0.8805221319198608,-0.09273619204759598,0.7309705018997192,0.5071306228637695,0.9446786642074585,0.06593015789985657,0.1360483318567276,0.37759092450141907,0.9153907895088196,0.052612632513046265,0.577717125415802,0.5106126666069031,0.9547096490859985,0.07165264338254929,0.19539108872413635,0.37337106466293335,0.9233143329620361,0.05696429684758186,0.660544753074646,0.49885645508766174,0.94325190782547,0.0456613227725029,0.1992422342300415,0.3855353891849518,0.9226516485214233,0.0325251966714859,0.6486098170280457,0.493361234664917,0.938915491104126,0.06001545116305351,0.16255547106266022,0.39128854870796204,0.9213801026344299,0.049124229699373245,0.5718927979469299,0.4754316806793213,0.7158098816871643,0.004254116676747799,0.9996223449707031,0.4111650586128235,0.7169696092605591,-0.004287245683372021,0.9994943737983704,0.5116423964500427,0.8625016212463379,0.10843406617641449,0.29567384719848633,0.3963472545146942,0.8617403507232666,0.07365673780441284,0.13433946669101715,0.48341789841651917,0.8026564121246338,0.4510886073112488,0.14823463559150696,0.4035586416721344,0.8144144415855408,0.4212001860141754,0.10514876991510391,0.4744790494441986,0.7959439754486084,0.49120959639549255,0.17978498339653015,0.4040154814720154,0.8028059005737305,0.4626987874507904,0.09767334908246994,0.4863652288913727,0.7960342168807983,0.5373032689094543,0.06592601537704468,0.4068194031715393,0.8223021626472473,0.5151886343955994,0.05559680983424187,neutral
0.44347819685935974,0.944857120513916,-0.6099035143852234,0.9993388056755066,0.45002278685569763,0.9318211078643799,-0.6118853688240051,0.9995678663253784,0.45192283391952515,0.9301997423171997,-0.6118476390838623,0.9994258880615234,0.45539504289627075,0.9302375912666321,-0.6119874715805054,0.9991613626480103,0.4387621283531189,0.9298547506332397,-0.6127755641937256,0.9997627139091492,0.43500417470932007,0.9260870218276978,-0.6129252314567566,0.9997522234916687,0.4316965639591217,0.924716591835022,-0.6129170060157776,0.999719500541687,0.46240901947021484,0.9176405072212219,-0.5090432167053223,0.9990410208702087,0.4258069097995758,0.909549355506897,-0.5112897753715515,0.9997819066047668,0.44877585768699646,0.9448944926261902,-0.5593175292015076,0.9975540637969971,0.43752503395080566,0.9427544474601746,-0.5605339407920837,0.9986554384231567,0.5119107365608215,0.9046046733856201,-0.28658944368362427,0.9987075924873352,0.3818247318267822,0.8835276961326599,-0.30456629395484924,0.9991796612739563,0.5208532810211182,0.9121744632720947,-0.05721514672040939,0.20307624340057373,0.365456759929657,0.8823731541633606,-0.08740844577550888,0.698298990726471,0.5035106539726257,0.9430517554283142,0.1048065647482872,0.13534902036190033,0.3905943036079407,0.9130219221115112,0.09331826865673065,0.5569350719451904,0.5085869431495667,0.9509762525558472,0.11318624019622803,0.19182328879833221,0.3894326090812683,0.9207826256752014,0.10184387862682343,0.6357030868530273,0.4961259961128235,0.9423559308052063,0.08499572426080704,0.1970634013414383,0.40220752358436584,0.913587212562561,0.07127786427736282,0.6256887912750244,0.4905744194984436,0.9366961717605591,0.09844017028808594,0.1620912402868271,0.4062105119228363,0.9114998579025269,0.08830926567316055,0.5546501278877258,0.47509655356407166,0.7140910029411316,0.008079572580754757,0.9996551275253296,0.4097808003425598,0.7168464660644531,-0.008177346549928188,0.9995403289794922,0.5131869316101074,0.8647339940071106,0.10033193975687027,0.3127613961696625,0.3815036714076996,0.8870128393173218,0.05057739093899727,0.17310082912445068,0.4785066545009613,0.8260409235954285,0.4742821156978607,0.14368177950382233,0.3746902644634247,0.8479330539703369,0.4225272536277771,0.1106681376695633,0.47331762313842773,0.8248787522315979,0.5167527198791504,0.1709459125995636,0.3754656910896301,0.8357415199279785,0.46507248282432556,0.10166194289922714,0.481351763010025,0.8156846165657043,0.5501351356506348,0.0759308710694313,0.3701480031013489,0.8598580956459045,0.49560052156448364,0.0687810555100441,neutral
0.4432706832885742,0.9465807676315308,-0.6045549511909485,0.9993854761123657,0.4496644139289856,0.9348865151405334,-0.6001361608505249,0.9996035099029541,0.4518702030181885,0.9324468970298767,-0.6001075506210327,0.9994726777076721,0.4551733136177063,0.9303960800170898,-0.6003707647323608,0.9992304444313049,0.4375419020652771,0.9359502196311951,-0.5958046913146973,0.9997807145118713,0.43422412872314453,0.9335508346557617,-0.5960029363632202,0.99977046251297,0.43144136667251587,0.9312764406204224,-0.595906674861908,0.999740481376648,0.46235132217407227,0.9196723699569702,-0.49755364656448364,0.999109148979187,0.42462602257728577,0.9107939600944519,-0.4868592619895935,0.999798059463501,0.44842496514320374,0.9458075761795044,-0.5585860013961792,0.9977626800537109,0.43707147240638733,0.9436107873916626,-0.5492954850196838,0.9987627863883972,0.5116127729415894,0.9020845890045166,-0.2877201735973358,0.998704195022583,0.3786260485649109,0.8833630084991455,-0.29904407262802124,0.9991035461425781,0.5154238343238831,0.9312272667884827,-0.07411820441484451,0.1936243623495102,0.3648747205734253,0.8923075199127197,-0.07747973501682281,0.677114725112915,0.5007914304733276,0.9540064334869385,0.07048005610704422,0.13675439357757568,0.3866110146045685,0.9193364381790161,0.08142653852701187,0.5430029630661011,0.5023112297058105,0.9647349715232849,0.08000113070011139,0.18881085515022278,0.38397544622421265,0.9261079430580139,0.0882563367486,0.6200898885726929,0.4923641085624695,0.9498806595802307,0.06079389899969101,0.1957583874464035,0.3962441086769104,0.9243752956390381,0.058548759669065475,0.6134331822395325,0.4876716732978821,0.9446435570716858,0.06803037971258163,0.16402685642242432,0.4012332558631897,0.9124593734741211,0.07644779235124588,0.5474264621734619,0.4732135832309723,0.7119511961936951,0.0056472825817763805,0.999683141708374,0.40735501050949097,0.7168764472007751,-0.005736495368182659,0.9995807409286499,0.520841121673584,0.8728830218315125,0.043736837804317474,0.3291069567203522,0.38661932945251465,0.8822560906410217,0.03979524224996567,0.20568668842315674,0.4822670519351959,0.8184467554092407,0.373928964138031,0.13752779364585876,0.3813016414642334,0.8329874873161316,0.35727459192276,0.11575871706008911,0.4719952940940857,0.8156705498695374,0.4134454131126404,0.16233982145786285,0.3797432780265808,0.8214977979660034,0.39551541209220886,0.10620143264532089,0.4877157211303711,0.8120062351226807,0.47022852301597595,0.08143582940101624,0.38108453154563904,0.8417795896530151,0.4433637261390686,0.08062317967414856,neutral
0.446643590927124,0.9418282508850098,-0.6137307286262512,0.9994195699691772,0.4515935778617859,0.9277051091194153,-0.6163654327392578,0.9996308088302612,0.45448318123817444,0.9270836710929871,-0.616313099861145,0.999506950378418,0.457801878452301,0.9263505935668945,-0.6164592504501343,0.9992831349372864,0.44069212675094604,0.9264276027679443,-0.6152329444885254,0.9997944831848145,0.437418133020401,0.9251167178153992,-0.6153737306594849,0.9997837543487549,0.4342969059944153,0.9236100912094116,-0.6153488755226135,0.999756395816803,0.4640254080295563,0.9145079851150513,-0.515729546546936,0.999159038066864,0.4273985028266907,0.9106979966163635,-0.5104693174362183,0.9998086094856262,0.4516226649284363,0.9420309066772461,-0.5647749304771423,0.9979044198989868,0.44055312871932983,0.9402806758880615,-0.5630060434341431,0.9988272190093994,0.5111467838287354,0.9020097255706787,-0.30548033118247986,0.9986305832862854,0.38049936294555664,0.8837700486183167,-0.31583550572395325,0.999068021774292,0.514862596988678,0.9266204833984375,-0.0844571515917778,0.18305489420890808,0.3642726540565491,0.8883068561553955,-0.09726926684379578,0.663985550403595,0.5028723478317261,0.9496018290519714,0.05697667598724365,0.13620035350322723,0.3849627375602722,0.9144276976585388,0.05465896800160408,0.5396748185157776,0.5079304575920105,0.9580593705177307,0.06285449117422104,0.185000941157341,0.38156479597091675,0.9185786843299866,0.05918163061141968,0.6164047122001648,0.4970792233943939,0.9448277950286865,0.04247286915779114,0.19231939315795898,0.39564067125320435,0.9163476824760437,0.017960699275135994,0.6109693646430969,0.4912327229976654,0.9410537481307983,0.05355425551533699,0.16132481396198273,0.40047916769981384,0.9085110425949097,0.04433842748403549,0.5449541211128235,0.4708990454673767,0.7082546949386597,0.0025562886148691177,0.9996963143348694,0.4078952372074127,0.7186306715011597,-0.0026345676742494106,0.9996103048324585,0.5121863484382629,0.8609760999679565,0.09989433735609055,0.3255622982978821,0.387744665145874,0.8699299097061157,0.11032606661319733,0.2151690423488617,0.4827801585197449,0.8198529481887817,0.4641149640083313,0.13286469876766205,0.3866412937641144,0.840639591217041,0.430837482213974,0.11665982007980347,0.4746673107147217,0.8143908977508545,0.5023947358131409,0.1558745950460434,0.38558632135391235,0.8306649327278137,0.46793803572654724,0.10660161077976227,0.48871248960494995,0.8297330141067505,0.4986950755119324,0.0838436558842659,0.3875366449356079,0.8612247705459595,0.4957091212272644,0.08465242385864258,neutral
0.44549331068992615,0.9432143568992615,-0.6195234656333923,0.9994601607322693,0.4499369263648987,0.9289140701293945,-0.6231954097747803,0.9996607899665833,0.45404571294784546,0.9275485277175903,-0.6231418251991272,0.9995467066764832,0.4570796489715576,0.9277430772781372,-0.6232805848121643,0.9993416666984558,0.4391024708747864,0.9276120662689209,-0.6228496432304382,0.9998093247413635,0.43618980050086975,0.9311276078224182,-0.62298583984375,0.9997987747192383,0.4338510036468506,0.9294368028640747,-0.6229435205459595,0.9997735619544983,0.463360071182251,0.9156752824783325,-0.5240439176559448,0.9992160797119141,0.42633333802223206,0.9137001037597656,-0.5220885872840881,0.9998218417167664,0.45069804787635803,0.9424721598625183,-0.5707556009292603,0.9980781674385071,0.4391532838344574,0.9410012364387512,-0.5706923007965088,0.9989191889762878,0.5076916813850403,0.8986469507217407,-0.31438466906547546,0.9985936880111694,0.3779507279396057,0.8836014866828918,-0.3278294801712036,0.9989893436431885,0.5145742893218994,0.9241282343864441,-0.08969585597515106,0.176706925034523,0.36474138498306274,0.8960211277008057,-0.09082034230232239,0.6324897408485413,0.5052706003189087,0.9549674987792969,0.05639518424868584,0.1383846402168274,0.3940456807613373,0.9289754033088684,0.08215484768152237,0.5159163475036621,0.5108658671379089,0.9646556377410889,0.06075500696897507,0.18343183398246765,0.39336344599723816,0.9374178647994995,0.08895625174045563,0.5897497534751892,0.500093400478363,0.9502216577529907,0.03750098496675491,0.19176216423511505,0.4073960781097412,0.9250492453575134,0.057838063687086105,0.5855478644371033,0.4942604601383209,0.9472290277481079,0.05147617310285568,0.16269923746585846,0.41178518533706665,0.9197797179222107,0.07680745422840118,0.5236543416976929,0.46799784898757935,0.7079236507415771,0.0015885026659816504,0.999718427658081,0.40584462881088257,0.7192187905311584,-0.0016496863681823015,0.9996415972709656,0.5120230317115784,0.8670681715011597,0.10759188234806061,0.3333730399608612,0.3828093409538269,0.8769999742507935,0.09555213153362274,0.2300328016281128,0.4816102385520935,0.8258622884750366,0.4650259017944336,0.12940621376037598,0.3794150948524475,0.8382297158241272,0.44927358627319336,0.12253456562757492,0.47306007146835327,0.8199900984764099,0.5059946775436401,0.15150535106658936,0.37996968626976013,0.8261668086051941,0.4901290535926819,0.11000991612672806,0.48606806993484497,0.8291822075843811,0.5372218489646912,0.08863422274589539,0.37463465332984924,0.8552790284156799,0.52206951379776,0.09093426913022995,neutral
0.4451746344566345,0.9367459416389465,-0.606265664100647,0.9995039701461792,0.44971734285354614,0.9240791201591492,-0.6098006963729858,0.999690592288971,0.4538917541503906,0.9239526391029358,-0.6097619533538818,0.9995858073234558,0.4569008946418762,0.9245135188102722,-0.6098973155021667,0.9993988275527954,0.43912458419799805,0.9215908646583557,-0.6097515821456909,0.9998253583908081,0.4362088143825531,0.9218757748603821,-0.6098887920379639,0.9998152256011963,0.43362826108932495,0.9205888509750366,-0.609870970249176,0.9997922778129578,0.4632546305656433,0.91722172498703,-0.5208287835121155,0.9992810487747192,0.4279749393463135,0.9137349724769592,-0.5170038938522339,0.9998367428779602,0.450462281703949,0.9376471042633057,-0.5581223964691162,0.9982474446296692,0.439236581325531,0.9356021285057068,-0.5583946108818054,0.999008297920227,0.5067238211631775,0.9005705714225769,-0.287004679441452,0.9986497759819031,0.38094061613082886,0.884334921836853,-0.31221362948417664,0.9989895820617676,0.5077801942825317,0.9259452223777771,-0.06230141595005989,0.16871771216392517,0.36469095945358276,0.8917173743247986,-0.07760563492774963,0.6208465695381165,0.5004880428314209,0.9528517723083496,0.09929859638214111,0.13601219654083252,0.392629474401474,0.9265046715736389,0.0853053405880928,0.5015617609024048,0.5057461261749268,0.9624569416046143,0.10621186345815659,0.1766461730003357,0.390718936920166,0.9340896606445312,0.09267568588256836,0.5735943913459778,0.49589696526527405,0.9498114585876465,0.08241201192140579,0.18551471829414368,0.40406185388565063,0.92254239320755,0.0631379634141922,0.5713826417922974,0.4901250898838043,0.9465557336807251,0.0940278023481369,0.15816465020179749,0.40934592485427856,0.9194275736808777,0.08052758127450943,0.511485755443573,0.46757417917251587,0.7051833271980286,0.0018929910147562623,0.9997389316558838,0.40643519163131714,0.720605731010437,-0.0019537978805601597,0.9996713399887085,0.5117820501327515,0.8776100277900696,0.10165117681026459,0.3461902439594269,0.3852543234825134,0.8905203938484192,0.06165195256471634,0.24944010376930237,0.48173269629478455,0.8332618474960327,0.4533524513244629,0.13100259006023407,0.3835323452949524,0.8490231037139893,0.3909394145011902,0.12485266476869583,0.4726307988166809,0.8268842101097107,0.4932784140110016,0.15026970207691193,0.3836129307746887,0.8369877338409424,0.42869019508361816,0.11090578138828278,0.4873538613319397,0.8378769159317017,0.5233470797538757,0.10200246423482895,0.3811623156070709,0.8632356524467468,0.4534034729003906,0.10125238448381424,neutral
0.44527626037597656,0.9481643438339233,-0.5990845561027527,0.9995449185371399,0.44955524802207947,0.9271387457847595,-0.5976415872573853,0.999718189239502,0.4536728858947754,0.9260380268096924,-0.5976020097732544,0.999622106552124,0.45662355422973633,0.9273601174354553,-0.5977889895439148,0.9994519352912903,0.43899112939834595,0.9391403794288635,-0.5966507196426392,0.9998405575752258,0.43544119596481323,0.9374561905860901,-0.5968144536018372,0.999830961227417,0.4326786994934082,0.9352166652679443,-0.596780002117157,0.9998101592063904,0.46378812193870544,0.9178032875061035,-0.4949873089790344,0.9993382692337036,0.42478328943252563,0.9195836186408997,-0.4898844361305237,0.9998507499694824,0.4527142643928528,0.9432950615882874,-0.5484780669212341,0.9983975887298584,0.43929433822631836,0.9406768083572388,-0.5474854707717896,0.9990893602371216,0.5076262354850769,0.8998252153396606,-0.28352266550064087,0.9986670017242432,0.38020119071006775,0.8883820176124573,-0.29985228180885315,0.9989755749702454,0.5110822916030884,0.9250721335411072,-0.061470501124858856,0.16395500302314758,0.3649740219116211,0.8938803672790527,-0.06165050342679024,0.6107730865478516,0.5016320943832397,0.952624499797821,0.11292032897472382,0.13629624247550964,0.38903191685676575,0.9214133620262146,0.12438099086284637,0.4812442362308502,0.506443202495575,0.9608553647994995,0.12389618158340454,0.1741054505109787,0.386376291513443,0.9279634952545166,0.13946375250816345,0.5527080297470093,0.49588465690612793,0.9481462836265564,0.1012294739484787,0.1835639476776123,0.3992146849632263,0.9211951494216919,0.11237561702728271,0.5516870021820068,0.49007242918014526,0.9455639123916626,0.10870569944381714,0.15793389081954956,0.40431708097457886,0.9187806248664856,0.12159397453069687,0.4947025775909424,0.4702213406562805,0.7065766453742981,0.001553589478135109,0.9997565746307373,0.4063413739204407,0.7215573787689209,-0.0016011452535167336,0.9996969699859619,0.5182572603225708,0.869466245174408,0.06788689643144608,0.356288880109787,0.390794575214386,0.8805596828460693,0.05820165202021599,0.2707245945930481,0.48270878195762634,0.8263342976570129,0.42176127433776855,0.12501110136508942,0.39568984508514404,0.8406370282173157,0.384905606508255,0.12547774612903595,0.47226905822753906,0.8190252780914307,0.4639320373535156,0.1436220407485962,0.3960147798061371,0.8291736841201782,0.4242568612098694,0.11117348819971085,0.48890846967697144,0.8316630721092224,0.5230182409286499,0.10270796716213226,0.3967466652393341,0.8542251586914062,0.47509270906448364,0.10523828864097595,neutral
0.4471655488014221,0.946533739566803,-0.5979570746421814,0.9995622634887695,0.451162189245224,0.9280455112457275,-0.5993762016296387,0.9997331500053406,0.4550229012966156,0.9275540113449097,-0.5993528962135315,0.9996402859687805,0.45832791924476624,0.9282865524291992,-0.5995206236839294,0.9994834065437317,0.4404486119747162,0.9334332942962646,-0.5995396971702576,0.9998486042022705,0.43700188398361206,0.9319387078285217,-0.5996942520141602,0.9998384714126587,0.43383222818374634,0.9305110573768616,-0.5996960997581482,0.9998193979263306,0.46461907029151917,0.9185646772384644,-0.4972827434539795,0.9993617534637451,0.4269963800907135,0.9217770099639893,-0.4977104663848877,0.9998579025268555,0.45364394783973694,0.9435908198356628,-0.5476995706558228,0.9984845519065857,0.44110479950904846,0.9409651756286621,-0.5479005575180054,0.9991303086280823,0.5086367130279541,0.9029578566551208,-0.2914930582046509,0.9986922144889832,0.38003748655319214,0.8986265659332275,-0.3045121431350708,0.9989582896232605,0.5130103230476379,0.9302749633789062,-0.08649247884750366,0.16708722710609436,0.36230573058128357,0.9041001796722412,-0.07571206986904144,0.6141729950904846,0.5040339231491089,0.9523302912712097,0.06052787974476814,0.14103849232196808,0.38843029737472534,0.9193426370620728,0.0951676145195961,0.4780915379524231,0.5108664035797119,0.9592524766921997,0.06289254128932953,0.17575785517692566,0.3847677707672119,0.9239926934242249,0.10286654531955719,0.5475962162017822,0.4985084533691406,0.9465817809104919,0.04257993772625923,0.18569141626358032,0.39717504382133484,0.9208571314811707,0.07372882217168808,0.5468271970748901,0.4918244779109955,0.9442036151885986,0.05530489608645439,0.15893499553203583,0.402240514755249,0.9162701964378357,0.08967745304107666,0.48862144351005554,0.4703817367553711,0.70986008644104,-0.004503137432038784,0.9997733235359192,0.4064813256263733,0.729215681552887,0.004451853223145008,0.9997191429138184,0.507870078086853,0.8495209813117981,0.10641185194253922,0.35978689789772034,0.399344265460968,0.8755471110343933,0.14369304478168488,0.26639753580093384,0.4823911190032959,0.7925660014152527,0.4818148612976074,0.12290813773870468,0.4049360156059265,0.819184422492981,0.4488968253135681,0.12436734884977341,0.47193852066993713,0.7812052965164185,0.5246899127960205,0.14136071503162384,0.4044075608253479,0.8025749921798706,0.4835205078125,0.11008571088314056,0.4885052740573883,0.8055251240730286,0.5761443376541138,0.10341838747262955,0.40923991799354553,0.8303951621055603,0.5246879458427429,0.10535261034965515,neutral
